Province,District,Sector,School_Name,Year,Male_Dropout_Percentage,Female_Dropout_Percentage,Overall_Dropout_Percentage,Completion_Male,Completion_Female,Completion_Total,Reenrollment_Rate,Attendance_Rate,Avg_Household_Income_RWF,Teacher_Student_Ratio,Latitude,Longitude
Eastern,Ngoma,Sector-9,GS Nyacyina,2010,11.68,29.39,20.54,71.04,75.1,73.07,15.96,96.4,524315,1:44,-2.56409,30.59479
Eastern,Ngoma,Sector-1,GS Rwamagana,2011,26.07,14.25,20.16,73.76,69.3,71.53,1.66,98.67,197493,1:44,-2.56409,30.59479
Eastern,Ngoma,Sector-7,GS Rwamagana,2012,26.03,14.94,20.48,53.44,77.49,65.46,3.17,76.69,374270,1:44,-2.56409,30.59479
Eastern,Ngoma,Sector-3,King David,2013,2.8,24.86,13.83,65.57,70.08,67.83,6.1,80.11,519876,1:44,-2.56409,30.59479
Eastern,Ngoma,Sector-9,ES Kigoma,2014,6.59,4.74,5.67,64.89,89.0,76.95,3.32,78.87,377510,1:44,-2.56409,30.59479
Eastern,Ngoma,Sector-7,GS Matara,2015,10.65,28.26,19.45,67.15,99.41,83.28,17.82,79.41,472684,1:44,-2.56409,30.59479
Eastern,Ngoma,Sector-7,GS Rukomo,2016,14.35,21.58,17.97,99.19,52.51,75.85,12.72,63.87,576016,1:44,-2.56409,30.59479
Eastern,Ngoma,Sector-8,GS Matara,2017,23.21,3.3,13.25,52.35,50.97,51.66,8.57,67.55,537043,1:44,-2.56409,30.59479
Eastern,Ngoma,Sector-1,GS Matara,2018,1.79,23.72,12.75,50.53,88.09,69.31,19.73,95.73,532348,1:44,-2.56409,30.59479
Eastern,Ngoma,Sector-8,GS Kinteko,2019,8.28,15.78,12.03,95.44,89.26,92.35,18.62,79.5,354043,1:44,-2.56409,30.59479
Eastern,Ngoma,Sector-6,GS Kinteko,2020,2.46,16.87,9.67,94.52,63.14,78.83,19.04,78.89,573006,1:44,-2.56409,30.59479
Eastern,Ngoma,Sector-3,GS Camp Kigali,2021,24.89,21.56,23.22,79.38,91.03,85.21,14.6,75.69,280775,1:44,-2.56409,30.59479
Eastern,Ngoma,Sector-7,GS Rukomo,2022,11.37,2.85,7.11,53.72,55.77,54.74,14.26,94.79,351063,1:44,-2.56409,30.59479
Eastern,Ngoma,Sector-3,ES Kigoma,2023,12.39,8.5,10.45,67.36,89.71,78.53,13.59,85.01,176050,1:44,-2.56409,30.59479
Eastern,Ngoma,Sector-4,GS Camp Kigali,2024,17.54,18.7,18.12,97.12,89.41,93.26,14.97,60.96,452513,1:44,-2.56409,30.59479
Eastern,Ngoma,Sector-4,GS Ruramira,2010,16.61,16.47,16.54,70.28,58.46,64.37,12.06,99.1,296292,1:51,-2.41634,30.73435
Eastern,Ngoma,Sector-2,GS Rutongo,2011,7.59,16.77,12.18,84.75,75.76,80.25,7.42,99.61,158123,1:51,-2.41634,30.73435
Eastern,Ngoma,Sector-8,GS Rutongo,2012,23.39,5.94,14.67,69.23,67.35,68.29,6.72,77.27,278446,1:51,-2.41634,30.73435
Eastern,Ngoma,Sector-1,GS Kinteko,2013,15.9,24.1,20.0,66.9,85.27,76.09,4.72,67.5,573196,1:51,-2.41634,30.73435
Eastern,Ngoma,Sector-2,GS Rwamagana,2014,5.16,6.38,5.77,59.1,75.64,67.37,13.09,93.79,165439,1:51,-2.41634,30.73435
Eastern,Ngoma,Sector-2,GS Cyahafi,2015,26.3,8.08,17.19,72.51,96.29,84.4,2.63,86.4,514627,1:51,-2.41634,30.73435
Eastern,Ngoma,Sector-5,New Vision,2016,8.61,17.86,13.23,85.91,56.22,71.06,10.28,83.98,350449,1:51,-2.41634,30.73435
Eastern,Ngoma,Sector-6,GS Camp Kigali,2017,21.01,25.29,23.15,66.15,94.45,80.3,5.34,66.43,315757,1:51,-2.41634,30.73435
Eastern,Ngoma,Sector-9,GS Migongo,2018,4.47,7.68,6.07,55.32,91.09,73.2,0.96,65.56,551718,1:51,-2.41634,30.73435
Eastern,Ngoma,Sector-1,GS Kinteko,2019,28.51,21.62,25.07,50.34,88.19,69.27,4.83,80.56,393313,1:51,-2.41634,30.73435
Eastern,Ngoma,Sector-2,GS Rwanyanza,2020,20.76,21.76,21.26,80.37,54.43,67.4,11.92,87.07,133477,1:51,-2.41634,30.73435
Eastern,Ngoma,Sector-3,GS Rutongo,2021,22.45,7.12,14.78,92.08,51.52,71.8,18.76,93.75,108177,1:51,-2.41634,30.73435
Eastern,Ngoma,Sector-8,ES Kigoma,2022,20.64,4.45,12.54,53.45,74.18,63.81,17.55,68.8,437164,1:51,-2.41634,30.73435
Eastern,Ngoma,Sector-3,GS Akumunigo,2023,3.6,21.75,12.67,63.56,88.02,75.79,2.79,88.9,390696,1:51,-2.41634,30.73435
Eastern,Ngoma,Sector-6,GS Mweya,2024,26.12,26.28,26.2,70.92,72.22,71.57,7.17,72.13,330063,1:51,-2.41634,30.73435
Eastern,Ngoma,Sector-1,GS Rukomo,2010,25.89,25.5,25.7,67.98,84.36,76.17,14.03,72.51,591874,1:42,-2.31797,29.86446
Eastern,Ngoma,Sector-7,GS Rukomo,2011,1.28,12.87,7.08,66.47,84.67,75.57,17.24,90.65,175118,1:42,-2.31797,29.86446
Eastern,Ngoma,Sector-5,GS Rutongo,2012,24.67,29.53,27.1,95.49,92.59,94.04,11.38,62.1,294360,1:42,-2.31797,29.86446
Eastern,Ngoma,Sector-3,GS Matara,2013,16.41,14.28,15.35,69.84,71.56,70.7,5.21,82.77,105666,1:42,-2.31797,29.86446
Eastern,Ngoma,Sector-8,GS Ruramira,2014,16.03,21.94,18.99,58.71,77.34,68.03,0.54,88.58,304354,1:42,-2.31797,29.86446
Eastern,Ngoma,Sector-2,Mater Dei,2015,14.03,9.6,11.81,96.48,56.23,76.36,8.92,86.1,561537,1:42,-2.31797,29.86446
Eastern,Ngoma,Sector-6,GS Ruramira,2016,17.07,9.64,13.35,72.75,58.18,65.47,6.04,72.16,153997,1:42,-2.31797,29.86446
Eastern,Ngoma,Sector-4,King David,2017,27.09,19.22,23.16,71.93,51.94,61.94,5.31,79.98,124624,1:42,-2.31797,29.86446
Eastern,Ngoma,Sector-2,GS Akumunigo,2018,24.4,8.3,16.35,91.19,54.26,72.73,4.41,94.65,275858,1:42,-2.31797,29.86446
Eastern,Ngoma,Sector-5,GS Gitega,2019,3.99,17.97,10.98,74.43,76.21,75.32,12.99,86.68,332911,1:42,-2.31797,29.86446
Eastern,Ngoma,Sector-7,GS Camp Kigali,2020,26.17,25.02,25.59,81.3,53.76,67.53,2.71,64.5,592442,1:42,-2.31797,29.86446
Eastern,Ngoma,Sector-3,Marie Merci,2021,8.54,12.17,10.35,97.15,80.52,88.83,14.72,93.4,204601,1:42,-2.31797,29.86446
Eastern,Ngoma,Sector-4,GS Akumunigo,2022,8.98,19.53,14.26,67.05,99.88,83.47,13.08,70.54,433887,1:42,-2.31797,29.86446
Eastern,Ngoma,Sector-4,GS Rwamagana,2023,29.95,3.17,16.56,61.15,70.39,65.77,16.44,73.91,268001,1:42,-2.31797,29.86446
Eastern,Ngoma,Sector-6,King David,2024,19.74,19.77,19.76,56.42,82.51,69.46,11.77,99.3,423864,1:42,-2.31797,29.86446
Eastern,Ngoma,Sector-2,ES Kigoma,2010,21.34,14.32,17.83,52.76,71.34,62.05,6.23,78.76,481116,1:59,-2.4172,29.19404
Eastern,Ngoma,Sector-5,GS Migongo,2011,16.23,2.92,9.57,98.63,68.0,83.32,13.24,79.11,354957,1:59,-2.4172,29.19404
Eastern,Ngoma,Sector-5,GS Camp Kigali,2012,21.74,8.78,15.26,65.78,56.26,61.02,2.79,86.22,109472,1:59,-2.4172,29.19404
Eastern,Ngoma,Sector-6,Mater Dei,2013,21.76,29.21,25.48,99.15,74.7,86.93,10.02,94.77,143162,1:59,-2.4172,29.19404
Eastern,Ngoma,Sector-6,GS Matara,2014,17.61,4.98,11.29,96.88,67.6,82.24,2.04,77.85,226150,1:59,-2.4172,29.19404
Eastern,Ngoma,Sector-2,GS Ruramira,2015,27.42,24.79,26.11,88.0,52.44,70.22,6.85,93.75,339646,1:59,-2.4172,29.19404
Eastern,Ngoma,Sector-6,New Vision,2016,16.85,3.65,10.25,87.83,79.12,83.48,8.02,67.46,582668,1:59,-2.4172,29.19404
Eastern,Ngoma,Sector-5,GS Matara,2017,28.49,12.5,20.49,56.24,76.27,66.26,6.53,64.38,505662,1:59,-2.4172,29.19404
Eastern,Ngoma,Sector-8,GS Rukomo,2018,11.14,18.29,14.72,63.71,51.33,57.52,14.83,89.41,269898,1:59,-2.4172,29.19404
Eastern,Ngoma,Sector-9,GS Buye,2019,20.58,6.97,13.78,67.62,56.31,61.96,17.17,65.19,307384,1:59,-2.4172,29.19404
Eastern,Ngoma,Sector-6,GS Mubuga,2020,28.92,19.22,24.07,59.21,55.28,57.24,15.54,92.51,190748,1:59,-2.4172,29.19404
Eastern,Ngoma,Sector-4,GS Rutongo,2021,3.05,20.15,11.6,90.46,83.64,87.05,12.81,79.89,579767,1:59,-2.4172,29.19404
Eastern,Ngoma,Sector-7,Marie Merci,2022,10.11,28.78,19.45,51.67,78.99,65.33,3.52,66.66,366285,1:59,-2.4172,29.19404
Eastern,Ngoma,Sector-8,GS Agataramo,2023,7.83,15.34,11.58,95.74,60.59,78.16,10.01,65.77,382146,1:59,-2.4172,29.19404
Eastern,Ngoma,Sector-2,New Vision,2024,27.44,5.25,16.35,82.3,61.64,71.97,11.87,66.27,442776,1:59,-2.4172,29.19404
Eastern,Rwamagana,Sector-7,GS Mweya,2010,27.91,5.8,16.85,50.12,99.2,74.66,16.66,96.25,208721,1:40,-1.44131,29.61893
Eastern,Rwamagana,Sector-9,GS Ruheru,2011,14.28,8.51,11.39,93.94,59.83,76.89,12.27,97.89,336545,1:40,-1.44131,29.61893
Eastern,Rwamagana,Sector-8,GS Kinteko,2012,7.47,16.82,12.15,84.2,59.51,71.86,1.42,80.84,381787,1:40,-1.44131,29.61893
Eastern,Rwamagana,Sector-3,GS Gahanga I,2013,24.73,10.73,17.73,78.73,75.74,77.23,2.61,80.53,291812,1:40,-1.44131,29.61893
Eastern,Rwamagana,Sector-2,GS Rutongo,2014,19.66,6.72,13.19,54.88,58.34,56.61,7.08,96.95,358228,1:40,-1.44131,29.61893
Eastern,Rwamagana,Sector-6,GS Buye,2015,20.02,16.58,18.3,83.86,84.13,83.99,3.44,85.15,573126,1:40,-1.44131,29.61893
Eastern,Rwamagana,Sector-4,GS Mubuga,2016,13.5,15.81,14.65,57.03,71.24,64.13,0.14,73.67,417953,1:40,-1.44131,29.61893
Eastern,Rwamagana,Sector-3,GS Ruramira,2017,14.54,20.88,17.71,61.31,56.59,58.95,4.47,95.48,101537,1:40,-1.44131,29.61893
Eastern,Rwamagana,Sector-3,GS Ruheru,2018,25.86,24.7,25.28,72.42,74.46,73.44,11.47,68.71,334507,1:40,-1.44131,29.61893
Eastern,Rwamagana,Sector-1,GS Gitega,2019,3.85,14.03,8.94,97.02,97.64,97.33,9.48,69.57,486480,1:40,-1.44131,29.61893
Eastern,Rwamagana,Sector-8,ES Kigoma,2020,26.39,8.87,17.63,50.19,58.13,54.16,15.83,73.98,303141,1:40,-1.44131,29.61893
Eastern,Rwamagana,Sector-3,GS Gahanga I,2021,20.74,9.69,15.21,72.89,54.78,63.83,8.1,95.93,100074,1:40,-1.44131,29.61893
Eastern,Rwamagana,Sector-9,GS Rutongo,2022,18.29,4.12,11.2,50.85,95.48,73.16,16.11,70.79,516313,1:40,-1.44131,29.61893
Eastern,Rwamagana,Sector-5,GS Ruheru,2023,3.23,13.0,8.11,83.94,61.84,72.89,2.71,63.36,107265,1:40,-1.44131,29.61893
Eastern,Rwamagana,Sector-3,GS Rwanyanza,2024,29.35,28.97,29.16,58.19,64.97,61.58,4.08,64.01,577387,1:40,-1.44131,29.61893
Eastern,Rwamagana,Sector-7,GS Rutongo,2010,29.46,19.26,24.36,70.81,58.33,64.57,5.63,99.45,307158,1:31,-2.33081,29.18506
Eastern,Rwamagana,Sector-5,GS Kinteko,2011,3.03,2.64,2.84,56.02,79.04,67.53,8.92,97.15,268913,1:31,-2.33081,29.18506
Eastern,Rwamagana,Sector-6,GS Rukomo,2012,21.55,22.22,21.89,58.7,68.06,63.38,11.64,85.49,176870,1:31,-2.33081,29.18506
Eastern,Rwamagana,Sector-1,GS Matara,2013,9.7,2.0,5.85,81.75,92.95,87.35,17.73,73.79,257883,1:31,-2.33081,29.18506
Eastern,Rwamagana,Sector-4,GS Migongo,2014,12.92,18.52,15.72,81.5,70.87,76.19,0.33,65.77,329991,1:31,-2.33081,29.18506
Eastern,Rwamagana,Sector-2,GS Mweya,2015,26.33,7.86,17.1,60.58,86.8,73.69,3.25,72.8,371623,1:31,-2.33081,29.18506
Eastern,Rwamagana,Sector-3,GS Migongo,2016,28.83,25.7,27.26,93.19,70.34,81.76,0.17,90.49,432103,1:31,-2.33081,29.18506
Eastern,Rwamagana,Sector-9,GS Akumunigo,2017,1.58,18.01,9.8,72.77,75.9,74.34,2.91,60.3,440134,1:31,-2.33081,29.18506
Eastern,Rwamagana,Sector-5,GS Gahanga I,2018,26.46,8.81,17.63,99.11,69.15,84.13,8.8,67.12,252647,1:31,-2.33081,29.18506
Eastern,Rwamagana,Sector-7,King David,2019,3.01,17.77,10.39,79.88,86.95,83.41,1.06,61.17,531722,1:31,-2.33081,29.18506
Eastern,Rwamagana,Sector-1,GS Rukomo,2020,21.33,2.62,11.97,95.59,85.1,90.35,2.61,80.3,519503,1:31,-2.33081,29.18506
Eastern,Rwamagana,Sector-8,GS Ruheru,2021,9.44,26.2,17.82,95.22,50.04,72.63,12.37,83.77,367688,1:31,-2.33081,29.18506
Eastern,Rwamagana,Sector-7,GS Mubuga,2022,3.37,7.31,5.34,62.52,91.59,77.05,18.7,78.53,150713,1:31,-2.33081,29.18506
Eastern,Rwamagana,Sector-9,GS Mweya,2023,19.48,27.06,23.27,72.83,57.47,65.15,3.63,97.2,473460,1:31,-2.33081,29.18506
Eastern,Rwamagana,Sector-2,King David,2024,9.77,2.47,6.12,73.42,92.66,83.04,2.5,97.34,559961,1:31,-2.33081,29.18506
Eastern,Rwamagana,Sector-5,GS Rwamagana,2010,20.33,9.28,14.8,79.29,55.47,67.38,19.29,98.63,539667,1:56,-2.1123,29.05646
Eastern,Rwamagana,Sector-9,GS Gahanga I,2011,9.39,14.91,12.15,98.64,50.24,74.44,6.62,76.51,597163,1:56,-2.1123,29.05646
Eastern,Rwamagana,Sector-3,GS Rukomo,2012,8.2,29.65,18.93,69.47,86.63,78.05,12.71,87.39,293709,1:56,-2.1123,29.05646
Eastern,Rwamagana,Sector-3,GS Ruheru,2013,2.21,7.0,4.6,96.25,68.31,82.28,6.77,64.15,154943,1:56,-2.1123,29.05646
Eastern,Rwamagana,Sector-9,GS Ruramira,2014,1.21,20.73,10.97,91.27,57.33,74.3,0.63,66.39,289773,1:56,-2.1123,29.05646
Eastern,Rwamagana,Sector-5,GS Gahanga I,2015,4.53,19.36,11.94,94.95,81.19,88.07,16.88,65.36,260576,1:56,-2.1123,29.05646
Eastern,Rwamagana,Sector-8,GS Migongo,2016,5.04,16.09,10.56,51.86,54.03,52.94,6.83,86.89,505882,1:56,-2.1123,29.05646
Eastern,Rwamagana,Sector-9,GS Kinteko,2017,7.25,24.6,15.93,60.86,77.1,68.98,18.82,98.73,208612,1:56,-2.1123,29.05646
Eastern,Rwamagana,Sector-3,GS Ruheru,2018,6.3,17.46,11.88,68.85,98.25,83.55,19.21,70.94,105796,1:56,-2.1123,29.05646
Eastern,Rwamagana,Sector-5,GS Matara,2019,2.29,5.15,3.72,50.7,78.34,64.52,16.45,97.29,330246,1:56,-2.1123,29.05646
Eastern,Rwamagana,Sector-9,GS Mubuga,2020,1.39,16.72,9.05,72.98,74.95,73.96,10.06,62.89,568977,1:56,-2.1123,29.05646
Eastern,Rwamagana,Sector-3,GS Cyahafi,2021,23.19,15.07,19.13,57.47,82.41,69.94,12.26,66.9,444076,1:56,-2.1123,29.05646
Eastern,Rwamagana,Sector-9,Marie Merci,2022,5.56,28.91,17.23,75.92,53.64,64.78,16.07,85.07,207724,1:56,-2.1123,29.05646
Eastern,Rwamagana,Sector-8,GS Rwamagana,2023,24.72,29.39,27.05,75.09,72.75,73.92,10.94,90.14,204647,1:56,-2.1123,29.05646
Eastern,Rwamagana,Sector-8,GS Rukomo,2024,16.84,3.59,10.22,70.9,92.66,81.78,1.58,94.25,376735,1:56,-2.1123,29.05646
Eastern,Rwamagana,Sector-5,GS Kinteko,2010,3.93,19.07,11.5,67.8,89.45,78.62,4.71,69.35,279006,1:52,-1.99449,29.20378
Eastern,Rwamagana,Sector-7,Marie Merci,2011,21.7,26.34,24.02,56.34,93.33,74.83,8.55,83.74,251611,1:52,-1.99449,29.20378
Eastern,Rwamagana,Sector-5,GS Akumunigo,2012,5.66,21.31,13.49,87.94,55.29,71.62,18.72,80.25,314168,1:52,-1.99449,29.20378
Eastern,Rwamagana,Sector-8,GS Rwamagana,2013,15.89,28.56,22.23,76.78,69.71,73.25,9.44,93.93,369670,1:52,-1.99449,29.20378
Eastern,Rwamagana,Sector-6,GS Kinteko,2014,15.22,25.56,20.39,91.6,70.18,80.89,11.46,73.33,558428,1:52,-1.99449,29.20378
Eastern,Rwamagana,Sector-8,New Vision,2015,7.91,24.02,15.97,74.32,66.7,70.51,18.99,64.27,424809,1:52,-1.99449,29.20378
Eastern,Rwamagana,Sector-3,GS Gitega,2016,9.85,5.9,7.87,73.03,65.35,69.19,10.88,61.41,207791,1:52,-1.99449,29.20378
Eastern,Rwamagana,Sector-9,GS Agataramo,2017,17.0,11.34,14.17,72.37,98.28,85.32,9.95,75.09,306608,1:52,-1.99449,29.20378
Eastern,Rwamagana,Sector-6,GS Matara,2018,9.0,22.2,15.6,53.83,83.2,68.52,5.72,69.5,192115,1:52,-1.99449,29.20378
Eastern,Rwamagana,Sector-6,GS Matara,2019,21.96,28.41,25.19,95.85,79.17,87.51,3.67,78.5,371480,1:52,-1.99449,29.20378
Eastern,Rwamagana,Sector-8,GS Kimironko II,2020,24.81,13.44,19.12,59.45,64.09,61.77,4.69,70.7,280109,1:52,-1.99449,29.20378
Eastern,Rwamagana,Sector-2,GS Agataramo,2021,4.58,4.59,4.59,79.16,86.74,82.95,2.54,72.86,550163,1:52,-1.99449,29.20378
Eastern,Rwamagana,Sector-3,GS Rwamagana,2022,27.53,15.31,21.42,72.68,51.9,62.29,4.04,89.15,589557,1:52,-1.99449,29.20378
Eastern,Rwamagana,Sector-3,GS Gitega,2023,4.19,12.12,8.16,91.86,93.26,92.56,3.03,84.11,178422,1:52,-1.99449,29.20378
Eastern,Rwamagana,Sector-4,GS Camp Kigali,2024,9.26,11.9,10.58,87.82,76.98,82.4,2.05,63.1,463649,1:52,-1.99449,29.20378
Eastern,Rwamagana,Sector-5,GS Camp Kigali,2010,25.63,16.45,21.04,73.57,99.05,86.31,15.13,89.62,469802,1:52,-2.0611,30.86639
Eastern,Rwamagana,Sector-3,GS Akumunigo,2011,3.76,1.8,2.78,70.18,99.68,84.93,1.01,67.0,258571,1:52,-2.0611,30.86639
Eastern,Rwamagana,Sector-6,GS Migongo,2012,2.82,6.43,4.63,51.62,87.17,69.4,9.87,88.93,400242,1:52,-2.0611,30.86639
Eastern,Rwamagana,Sector-9,GS Kinteko,2013,27.77,1.46,14.62,86.5,94.44,90.47,4.09,62.47,585319,1:52,-2.0611,30.86639
Eastern,Rwamagana,Sector-2,GS Mubuga,2014,17.43,19.84,18.63,65.13,73.0,69.07,17.71,71.17,127472,1:52,-2.0611,30.86639
Eastern,Rwamagana,Sector-1,GS Cyahafi,2015,1.29,26.59,13.94,78.58,66.58,72.58,9.98,88.92,365116,1:52,-2.0611,30.86639
Eastern,Rwamagana,Sector-6,GS Gahanga I,2016,4.19,12.3,8.25,62.05,50.78,56.42,5.14,74.4,531447,1:52,-2.0611,30.86639
Eastern,Rwamagana,Sector-6,GS Buye,2017,3.68,3.93,3.81,59.95,99.99,79.97,2.82,60.09,103285,1:52,-2.0611,30.86639
Eastern,Rwamagana,Sector-2,Marie Merci,2018,27.7,3.72,15.71,97.75,80.55,89.15,10.43,60.05,470644,1:52,-2.0611,30.86639
Eastern,Rwamagana,Sector-8,GS Rukomo,2019,8.62,23.25,15.93,96.33,74.18,85.26,13.64,72.62,120187,1:52,-2.0611,30.86639
Eastern,Rwamagana,Sector-8,GS Rwanyanza,2020,26.77,21.08,23.93,62.18,96.58,79.38,7.33,64.19,497597,1:52,-2.0611,30.86639
Eastern,Rwamagana,Sector-7,King David,2021,11.83,5.39,8.61,89.92,85.36,87.64,2.12,67.62,197469,1:52,-2.0611,30.86639
Eastern,Rwamagana,Sector-6,GS Rwanyanza,2022,19.22,4.52,11.87,99.3,89.03,94.17,18.23,75.61,412326,1:52,-2.0611,30.86639
Eastern,Rwamagana,Sector-8,GS Matara,2023,17.07,6.06,11.56,68.94,92.16,80.55,17.34,85.77,484906,1:52,-2.0611,30.86639
Eastern,Rwamagana,Sector-3,GS Cyahafi,2024,26.93,27.67,27.3,54.74,77.21,65.97,12.13,89.62,490447,1:52,-2.0611,30.86639
Eastern,Kayonza,Sector-4,GS Matara,2010,3.65,17.15,10.4,94.59,64.36,79.48,11.0,73.11,121577,1:49,-2.49978,30.59484
Eastern,Kayonza,Sector-6,GS Gahanga I,2011,18.97,20.24,19.6,91.81,60.77,76.29,3.13,64.82,515517,1:49,-2.49978,30.59484
Eastern,Kayonza,Sector-2,Mater Dei,2012,29.27,25.43,27.35,75.04,99.07,87.06,18.57,63.9,474695,1:49,-2.49978,30.59484
Eastern,Kayonza,Sector-1,Marie Merci,2013,2.9,16.93,9.92,79.54,82.64,81.09,16.87,70.23,376923,1:49,-2.49978,30.59484
Eastern,Kayonza,Sector-8,GS Kinteko,2014,6.65,24.98,15.82,78.13,88.11,83.12,2.83,88.54,589760,1:49,-2.49978,30.59484
Eastern,Kayonza,Sector-7,GS Mubuga,2015,3.97,16.53,10.25,54.26,65.15,59.7,14.36,89.78,429457,1:49,-2.49978,30.59484
Eastern,Kayonza,Sector-6,King David,2016,29.79,21.25,25.52,64.69,83.6,74.15,15.66,88.09,198273,1:49,-2.49978,30.59484
Eastern,Kayonza,Sector-8,GS Mubuga,2017,13.84,15.07,14.45,88.9,69.12,79.01,7.26,77.73,494458,1:49,-2.49978,30.59484
Eastern,Kayonza,Sector-9,GS Kimironko II,2018,18.43,25.61,22.02,94.43,74.19,84.31,6.84,89.14,307580,1:49,-2.49978,30.59484
Eastern,Kayonza,Sector-9,GS Rwanyanza,2019,6.64,17.3,11.97,65.73,54.22,59.97,7.2,87.4,579346,1:49,-2.49978,30.59484
Eastern,Kayonza,Sector-9,GS Mweya,2020,3.22,13.36,8.29,72.12,83.43,77.78,4.75,72.62,547370,1:49,-2.49978,30.59484
Eastern,Kayonza,Sector-8,Mater Dei,2021,29.39,12.2,20.8,63.36,71.08,67.22,8.29,63.78,510423,1:49,-2.49978,30.59484
Eastern,Kayonza,Sector-7,GS Buye,2022,23.11,27.11,25.11,83.24,55.26,69.25,8.35,86.88,323077,1:49,-2.49978,30.59484
Eastern,Kayonza,Sector-7,GS Kimironko II,2023,3.12,8.94,6.03,99.0,79.81,89.41,10.36,88.39,244378,1:49,-2.49978,30.59484
Eastern,Kayonza,Sector-2,GS Kinteko,2024,2.09,17.51,9.8,96.04,98.42,97.23,18.9,81.62,421768,1:49,-2.49978,30.59484
Eastern,Kayonza,Sector-8,GS Agataramo,2010,27.27,16.71,21.99,81.47,62.85,72.16,10.07,92.03,281902,1:53,-1.5875,29.1298
Eastern,Kayonza,Sector-7,GS Camp Kigali,2011,25.08,20.26,22.67,66.92,96.78,81.85,14.83,96.49,158008,1:53,-1.5875,29.1298
Eastern,Kayonza,Sector-3,King David,2012,25.0,29.07,27.03,94.49,80.03,87.26,4.93,81.2,138744,1:53,-1.5875,29.1298
Eastern,Kayonza,Sector-6,GS Buye,2013,14.33,19.23,16.78,77.86,87.13,82.5,1.76,71.19,148113,1:53,-1.5875,29.1298
Eastern,Kayonza,Sector-8,Mater Dei,2014,13.0,22.75,17.88,84.67,99.53,92.1,8.81,71.12,187421,1:53,-1.5875,29.1298
Eastern,Kayonza,Sector-3,GS Rwanyanza,2015,25.85,20.84,23.35,94.12,60.18,77.15,10.45,94.93,400176,1:53,-1.5875,29.1298
Eastern,Kayonza,Sector-7,GS Ruramira,2016,1.68,13.0,7.34,64.96,87.41,76.18,7.92,68.33,185435,1:53,-1.5875,29.1298
Eastern,Kayonza,Sector-6,Mater Dei,2017,6.78,13.32,10.05,69.28,95.77,82.52,19.77,90.48,575359,1:53,-1.5875,29.1298
Eastern,Kayonza,Sector-8,GS Ruramira,2018,14.49,2.69,8.59,63.11,71.8,67.46,15.69,66.28,337777,1:53,-1.5875,29.1298
Eastern,Kayonza,Sector-6,GS Camp Kigali,2019,15.29,6.25,10.77,86.74,62.61,74.67,11.24,79.63,502932,1:53,-1.5875,29.1298
Eastern,Kayonza,Sector-8,GS Camp Kigali,2020,17.03,4.33,10.68,56.31,76.48,66.39,14.46,70.75,275295,1:53,-1.5875,29.1298
Eastern,Kayonza,Sector-6,ES Kigoma,2021,1.94,18.26,10.1,76.96,98.44,87.7,12.08,79.37,112062,1:53,-1.5875,29.1298
Eastern,Kayonza,Sector-9,GS Gitega,2022,2.44,3.75,3.09,51.64,74.96,63.3,14.42,84.02,537365,1:53,-1.5875,29.1298
Eastern,Kayonza,Sector-3,GS Ruheru,2023,7.68,20.87,14.28,99.09,84.56,91.83,16.23,95.33,436698,1:53,-1.5875,29.1298
Eastern,Kayonza,Sector-6,GS Matara,2024,2.61,16.61,9.61,53.53,96.7,75.11,15.93,90.65,585334,1:53,-1.5875,29.1298
Eastern,Kayonza,Sector-5,GS Mweya,2010,16.0,4.39,10.2,76.41,56.34,66.38,12.45,83.7,405745,1:33,-1.81529,30.2999
Eastern,Kayonza,Sector-1,GS Gitega,2011,1.29,6.65,3.97,74.57,97.53,86.05,5.54,75.34,338886,1:33,-1.81529,30.2999
Eastern,Kayonza,Sector-8,GS Gitega,2012,2.91,21.47,12.19,61.91,69.43,65.67,8.23,77.75,437523,1:33,-1.81529,30.2999
Eastern,Kayonza,Sector-9,GS Rutongo,2013,5.21,16.21,10.71,98.15,80.38,89.27,1.7,99.34,284087,1:33,-1.81529,30.2999
Eastern,Kayonza,Sector-8,GS Akumunigo,2014,24.42,23.37,23.9,95.76,92.73,94.24,15.66,87.33,472646,1:33,-1.81529,30.2999
Eastern,Kayonza,Sector-7,GS Nyacyina,2015,25.52,24.17,24.85,75.42,61.65,68.53,19.62,93.81,581153,1:33,-1.81529,30.2999
Eastern,Kayonza,Sector-5,ES Kigoma,2016,5.52,7.54,6.53,60.59,89.63,75.11,19.97,67.48,140524,1:33,-1.81529,30.2999
Eastern,Kayonza,Sector-8,GS Akumunigo,2017,1.72,25.22,13.47,68.27,92.08,80.17,6.52,82.18,185501,1:33,-1.81529,30.2999
Eastern,Kayonza,Sector-3,Marie Merci,2018,7.39,27.83,17.61,93.4,74.98,84.19,12.47,62.45,464225,1:33,-1.81529,30.2999
Eastern,Kayonza,Sector-1,GS Akumunigo,2019,29.15,17.21,23.18,66.82,75.95,71.39,10.06,99.17,415104,1:33,-1.81529,30.2999
Eastern,Kayonza,Sector-3,GS Agataramo,2020,5.19,13.82,9.5,66.71,76.09,71.4,15.22,83.43,412371,1:33,-1.81529,30.2999
Eastern,Kayonza,Sector-1,GS Matara,2021,21.68,11.62,16.65,52.65,87.75,70.2,6.47,98.21,268756,1:33,-1.81529,30.2999
